Age,Weak Foot,Skill Moves,Height,Weight,SlidingTackle,HeadingAccuracy,Dribbling,BallControl,Acceleration,SprintSpeed,Agility,Reactions,Balance,Jumping,Stamina,Strength,Aggression,Interceptions,Positioning,Penalties,Composure,Marking,StandingTackle,shooting_attributes,passing_attribtes,Left,Right,Overall,Value,Potential,Wage
22,2,1,190.88,83,15,10,14,17,38,41,38,60,36,41,19,57,25,10,13,26,50,18,13,12.16666667,18.75,1,0,63,375000,70,2000
27,3,2,169.52,68,60,58,46,48,71,74,72,63,83,80,60,65,54,61,41,37,59,64,65,26.5,43.5,1,0,63,300000,63,3000
28,3,2,176.24,77,60,63,27,55,62,62,56,56,57,86,69,82,67,59,23,37,60,57,61,50.83333333,33.25,1,0,63,300000,63,5000
26,3,2,186.4,84,60,61,62,65,50,54,61,63,54,49,67,82,68,61,51,46,68,63,63,55.66666667,63.75,0,1,63,350000,64,1000
32,3,2,181.92,78,34,38,59,65,72,73,60,60,66,69,75,72,65,28,59,46,56,57,38,58.16666667,58.25,1,0,63,290000,63,2000
22,5,3,184.16,81,48,54,64,65,62,64,60,58,57,60,55,71,45,25,60,62,65,32,49,56.5,63.25,0,1,63,525000,70,2000
20,3,3,171.76,69,28,37,63,61,81,82,89,54,79,48,57,61,27,20,60,62,48,21,26,48.33333333,58.75,0,1,63,625000,74,2000
21,2,2,186.4,76,63,58,53,64,67,74,70,55,58,68,68,70,68,57,46,44,55,55,63,41.5,57.75,0,1,63,450000,70,1000
26,3,3,181.92,78,40,38,62,65,62,69,73,59,74,67,70,67,45,35,50,57,55,40,38,55.16666667,62.75,0,1,63,425000,64,2000
23,3,2,190.88,89,62,64,27,44,39,47,37,58,35,34,63,90,67,55,28,34,47,65,64,29.83333333,33.25,0,1,63,475000,71,1000
27,2,1,184.16,73,19,15,18,21,39,37,50,63,52,67,37,70,21,24,15,15,48,18,16,17.83333333,30.5,0,1,63,290000,64,5000
32,3,2,174,73,60,53,53,57,50,51,63,56,74,68,75,79,86,59,56,61,60,59,61,50.66666667,52.75,0,1,63,210000,63,2000
21,3,3,174,69,18,54,65,64,78,78,79,57,78,76,54,44,38,20,57,57,56,31,24,58.83333333,49.25,0,1,63,525000,70,1000
23,2,2,176.24,74,65,55,65,62,68,67,66,54,64,64,63,57,58,62,43,49,44,64,67,36.33333333,48.75,1,0,63,400000,68,3000
22,3,2,184.16,69,26,65,63,61,72,78,74,55,71,78,50,57,63,16,57,61,52,20,39,57.5,46.5,0,1,63,500000,68,2000
20,3,3,181.92,73,55,39,66,70,68,66,64,50,60,41,62,57,55,46,52,41,64,50,49,52.83333333,60,0,1,63,625000,74,3000
21,3,1,190.88,88,14,12,5,17,28,27,28,49,34,34,25,70,18,21,5,11,36,20,10,11.33333333,22.25,0,1,63,525000,75,3000
25,3,3,171.76,69,16,51,58,64,67,74,69,64,74,65,63,53,43,22,64,63,59,43,21,63.16666667,49,0,1,63,475000,66,3000
27,3,2,181.92,73,61,51,52,64,68,76,64,67,69,60,62,52,52,59,45,44,47,58,65,49.16666667,54.75,1,0,63,300000,63,1000
23,3,3,167.28,62,33,33,65,63,79,73,90,52,93,86,38,34,32,40,63,56,65,33,40,54,59.75,1,0,63,500000,68,2000
24,2,1,190.88,77,11,12,19,16,48,42,56,55,40,48,36,63,24,14,6,30,46,16,18,17.66666667,22,0,1,63,325000,66,2000
27,3,3,176.24,79,18,42,73,64,77,78,75,61,65,72,72,64,25,15,47,51,63,40,22,44.66666667,50.5,0,1,63,375000,63,1000
21,2,1,181.92,74,11,10,10,15,23,29,26,46,47,69,39,56,21,17,16,15,43,25,12,10.33333333,26.25,0,1,63,575000,76,2000
24,3,3,174,74,56,61,67,63,64,66,71,55,68,56,61,62,42,30,56,58,66,47,57,58.33333333,64,0,1,63,475000,66,2000
30,3,3,171.76,72,17,54,68,63,78,85,79,64,78,59,64,43,47,15,54,45,48,18,16,54.83333333,48.5,0,1,63,350000,63,1000
24,3,1,181.92,81,13,12,19,22,55,51,43,65,53,78,37,60,38,20,12,20,32,10,15,17.83333333,31.5,0,1,63,350000,67,2000
29,3,2,171.76,63,69,46,30,54,62,61,63,55,68,80,78,81,75,58,27,33,55,60,67,29.66666667,34.5,0,1,63,290000,63,4000
26,2,2,186.4,78,65,60,34,59,61,61,55,49,61,73,65,71,50,61,27,35,47,62,64,26,42.25,0,1,63,375000,66,1000
30,2,1,188.64,83,20,16,16,17,46,47,35,53,46,56,38,70,18,19,17,23,57,29,20,15.5,24.75,0,1,63,240000,63,1000
29,3,2,186.4,82,62,59,51,48,61,65,70,60,53,36,70,75,68,65,38,49,48,63,61,35.5,49.75,0,1,63,290000,63,4000
19,2,3,169.52,71,60,48,63,66,60,62,72,63,79,46,58,48,55,53,51,47,70,61,64,48.16666667,65,0,1,63,725000,82,4000
20,3,2,184.16,74,14,72,58,61,56,64,59,56,65,61,55,50,38,18,61,74,52,20,20,54.16666667,44.25,0,1,63,575000,72,8000
25,3,1,176.24,69,19,19,18,32,42,41,47,49,68,56,28,53,25,11,5,31,40,18,16,14.16666667,23.5,1,0,63,350000,67,2000
26,3,2,181.92,78,66,55,58,58,67,66,60,59,62,61,56,65,54,58,42,49,52,65,68,38,51,1,0,63,375000,66,1000
22,3,2,171.76,74,63,51,59,60,73,74,70,58,73,69,68,60,57,65,52,42,51,56,67,33.66666667,42.25,1,0,63,550000,74,3000
22,3,2,174,77,57,47,61,63,72,70,70,61,67,62,79,61,60,57,62,56,60,58,55,59.66666667,63,0,1,63,400000,68,1000
22,3,2,190.88,81,65,65,38,42,42,50,28,53,35,75,63,74,61,59,36,42,60,62,65,28.5,41.5,1,0,63,500000,72,2000
21,3,3,176.24,69,39,38,70,71,58,55,64,59,64,34,45,43,45,43,58,58,56,57,31,60.33333333,61.25,1,0,63,500000,69,4000
29,2,2,186.4,78,52,54,59,61,75,77,52,61,51,56,75,78,65,60,63,60,56,56,60,48.16666667,54,0,1,63,350000,63,1000
27,2,3,174,64,38,23,65,60,85,81,91,51,91,81,69,34,36,35,56,49,53,36,40,45.5,57.25,1,0,63,375000,63,2000
21,3,2,171.76,68,58,52,57,57,77,76,75,58,72,73,74,48,55,56,54,40,52,64,58,45.66666667,56.25,0,1,63,425000,69,1000
24,3,2,167.28,71,52,52,67,60,74,75,82,60,83,75,66,61,48,41,55,48,69,45,47,54.66666667,58.5,1,0,63,500000,69,3000
19,3,3,171.76,66,25,25,69,67,83,79,82,50,75,32,55,32,27,20,49,40,50,32,27,47.33333333,58,0,1,63,800000,80,4000
30,3,2,169.52,66,60,52,45,43,72,79,64,63,79,72,82,45,62,57,60,37,58,59,68,39.83333333,49.25,1,0,63,270000,63,2000
26,2,2,181.92,83,63,67,31,44,36,46,31,61,58,50,56,74,67,55,35,52,55,55,67,38.83333333,47.5,0,1,63,375000,66,1000
24,2,2,186.4,81,64,60,54,55,60,61,43,59,55,69,68,81,75,64,36,32,64,60,65,40.66666667,53.5,0,1,63,400000,67,1000
22,4,2,186.4,86,13,62,57,62,58,63,61,56,50,74,57,77,36,17,62,55,62,45,14,55.66666667,46.75,0,1,63,575000,72,1000
21,3,2,181.92,74,65,61,39,41,55,56,47,52,53,68,68,75,75,58,27,39,45,60,64,35.16666667,41.25,1,0,63,525000,73,1000
21,3,2,171.76,69,45,48,63,55,80,82,87,53,74,73,73,47,55,42,57,52,61,28,38,52.66666667,65.25,0,1,63,625000,74,1000
25,3,2,171.76,62,52,41,53,53,61,53,65,60,82,66,91,42,60,61,54,39,56,59,54,53.5,58.25,0,1,63,450000,66,2000
20,3,2,181.92,71,16,62,66,62,74,72,65,59,58,64,44,68,38,25,55,60,55,19,19,49.66666667,55.5,1,0,63,500000,68,2000
19,2,2,181.92,69,62,55,35,57,64,62,43,64,66,71,64,63,55,65,29,49,58,64,63,32.16666667,49.25,1,0,63,725000,78,1000
24,3,2,181.92,78,24,58,61,63,66,60,66,54,71,67,50,54,45,17,62,62,52,20,16,57.66666667,51,0,1,63,525000,70,4000
22,3,2,181.92,74,60,60,63,57,54,53,48,61,51,62,64,56,70,64,47,55,52,62,60,45.33333333,64.5,0,1,63,550000,72,1000
20,4,2,176.24,74,18,64,52,57,67,75,58,58,66,61,49,69,32,28,56,71,55,26,15,57,44,0,1,63,600000,73,2000
20,3,3,165.04,59,33,39,67,66,73,70,66,57,80,51,52,45,39,31,54,47,49,35,32,58.33333333,57,0,1,63,600000,73,3000
26,2,2,171.76,67,60,43,60,56,81,86,78,58,71,61,69,57,64,60,49,35,57,58,62,51.16666667,59.25,1,0,63,350000,64,2000
23,3,2,184.16,74,55,65,59,58,67,71,63,54,59,72,60,63,69,49,65,63,55,56,59,54.66666667,63.75,0,1,63,525000,71,3000
27,2,2,176.24,78,20,67,58,57,66,66,61,61,57,61,65,68,54,24,62,57,45,22,24,49.16666667,49.25,0,1,63,400000,63,1000
22,3,2,184.16,68,64,63,27,47,55,54,45,58,59,69,70,67,62,57,30,31,51,60,66,25.66666667,36.5,0,1,63,450000,70,3000
22,3,3,190.88,76,56,40,68,68,70,67,66,61,40,40,64,63,63,44,56,51,70,58,59,45,60.75,0,1,63,500000,68,2000
20,3,2,171.76,73,66,56,62,55,69,66,63,57,71,63,69,60,56,60,55,48,56,59,67,32.33333333,48.75,0,1,63,550000,74,2000
27,3,2,186.4,74,19,73,63,59,59,60,57,56,55,63,65,59,32,14,60,76,48,23,21,55.5,46,0,1,63,400000,63,2000
22,3,2,176.24,72,64,56,60,62,73,69,68,62,69,70,81,71,62,65,54,48,65,63,65,51.33333333,60,0,1,63,525000,71,3000
25,2,2,186.4,83,64,63,49,46,57,67,57,56,62,72,61,75,59,61,39,38,44,60,65,28.5,34.75,0,1,63,375000,65,5000
24,2,1,190.88,93,20,18,13,17,26,26,30,61,36,59,19,68,20,19,16,18,27,25,18,17.66666667,26.25,0,1,63,375000,70,1000
20,2,2,167.28,78,62,50,63,62,68,75,52,57,82,69,62,73,64,64,57,24,67,63,65,35,50.25,1,0,63,450000,70,2000
30,3,1,186.4,73,13,13,11,20,46,44,33,58,51,65,35,65,16,18,15,18,51,15,20,18,28.5,0,1,63,240000,63,3000
22,4,2,188.64,84,62,63,48,58,55,54,49,61,49,55,57,79,59,60,22,33,45,59,64,31,41,0,1,63,475000,71,1000
22,3,3,181.92,78,59,45,66,64,78,75,74,55,73,59,69,63,52,54,53,37,60,59,59,55.5,55,1,0,63,550000,71,2000
22,3,3,171.76,64,29,45,66,65,81,77,71,56,62,46,60,35,28,24,55,46,44,32,28,46.16666667,55.25,0,1,63,600000,73,2000
22,4,3,174,73,21,42,66,62,77,71,75,56,71,74,60,60,37,22,60,56,70,21,20,55.83333333,58.5,0,1,63,500000,69,2000
23,3,2,186.4,73,63,64,39,46,55,63,48,54,60,57,58,72,57,60,23,39,49,64,65,31,46.75,1,0,63,425000,68,1000
29,3,2,181.92,72,40,41,58,68,59,61,64,55,68,53,83,70,48,40,44,49,64,39,43,44.16666667,65.75,0,1,63,350000,63,1000
20,2,2,188.64,84,64,68,37,43,68,74,52,55,50,78,62,78,61,56,33,36,43,55,63,31.16666667,42,0,1,63,725000,78,3000
22,3,2,171.76,76,62,50,56,60,69,65,60,63,70,76,69,69,67,65,40,50,56,60,64,29.5,50.75,0,1,63,425000,70,3000
22,2,2,174,74,60,53,61,63,64,57,73,62,74,62,69,65,68,66,47,43,53,58,62,40.33333333,60,0,1,63,550000,72,2000
26,2,1,186.4,78,16,16,26,29,55,55,55,58,58,68,30,65,17,18,16,24,56,11,11,15.66666667,24.5,0,1,63,260000,63,3000
29,3,2,184.16,83,57,56,52,52,50,59,43,56,51,73,65,87,65,50,22,33,58,60,65,40.66666667,41,0,1,63,325000,64,4000
30,3,2,169.52,71,15,55,62,64,80,78,86,61,90,62,77,68,36,24,57,58,60,40,20,53.33333333,44.5,0,1,63,350000,63,4000
25,3,2,176.24,59,44,27,58,65,64,69,64,59,59,54,69,66,50,38,45,47,57,36,52,60.5,62,0,1,63,500000,68,1000
19,3,2,184.16,79,62,58,44,47,68,65,51,59,58,70,64,73,64,64,25,37,48,61,64,28.83333333,31.25,1,0,63,625000,76,2000
38,1,1,186.4,83,9,14,16,24,35,35,52,67,31,51,41,54,44,26,16,17,47,11,15,19.5,29.75,0,1,63,20000,63,1000
22,3,3,171.76,73,18,46,66,63,87,90,81,52,53,73,64,58,53,18,56,61,58,47,25,67.16666667,52.25,0,1,63,500000,68,1000
26,2,2,171.76,73,64,60,52,55,75,75,75,62,67,80,76,75,57,59,49,30,52,60,65,38,49.25,1,0,63,375000,66,2000
23,2,3,165.04,72,32,49,64,62,89,89,92,46,90,51,72,46,45,28,55,55,51,28,36,52,56,0,1,63,475000,67,2000
20,3,3,176.24,74,47,45,64,67,66,65,64,64,66,65,51,53,58,52,59,51,58,58,48,48.66666667,59.25,0,1,63,800000,79,6000
21,3,2,169.52,58,58,58,69,60,84,79,79,54,87,85,66,45,79,62,50,37,48,56,56,41.66666667,52.5,0,1,63,575000,75,7000
19,4,3,167.28,68,47,51,68,67,67,72,67,65,75,60,75,64,44,42,53,30,54,59,55,59.83333333,65.75,1,0,63,525000,74,1000
26,3,3,174,71,25,42,67,65,79,75,78,52,78,49,54,58,36,23,58,53,54,40,28,51.83333333,56.75,1,0,63,425000,64,1000
29,3,3,174,78,53,39,63,67,52,55,56,66,65,55,53,71,65,58,43,67,66,66,59,45.5,65.5,0,1,63,350000,63,1000
29,3,1,188.64,93,15,11,15,22,57,58,56,60,47,73,34,67,34,26,16,19,50,13,14,16.66666667,26.25,0,1,63,290000,64,2000
19,3,2,174,73,61,45,57,61,64,66,66,60,69,72,69,63,60,58,41,41,54,58,64,46.5,60.25,1,0,63,725000,79,3000
23,2,2,188.64,82,61,59,28,40,53,47,46,54,46,69,66,86,69,61,21,38,56,59,60,27,32.25,0,1,63,450000,70,4000
25,3,2,176.24,73,60,41,59,62,70,71,71,62,73,63,66,67,62,61,52,49,51,60,61,50.33333333,61.5,0,1,63,400000,66,3000
19,3,2,169.52,64,54,34,68,61,68,70,78,54,80,73,53,38,50,25,46,61,54,45,53,59,61.25,0,1,63,800000,81,3000
29,2,2,171.76,69,68,65,60,61,69,57,59,72,73,86,63,51,55,67,45,47,43,63,71,33,42.75,1,0,63,280000,63,2000
21,3,2,169.52,68,48,58,61,59,85,83,85,63,72,67,71,64,55,40,63,61,60,29,49,57.33333333,57.25,1,0,63,600000,73,2000
29,2,2,186.4,83,56,60,26,48,54,60,34,61,42,70,59,89,62,64,22,31,62,58,60,33,43.5,1,0,63,290000,63,1000
21,2,2,174,69,55,53,62,67,66,68,68,67,70,59,77,59,63,59,58,45,61,55,54,48.83333333,61.25,0,1,63,500000,72,2000
23,3,2,190.88,79,20,58,48,56,70,72,55,61,54,66,69,87,38,30,55,49,46,41,15,51.33333333,41,0,1,63,525000,69,2000
24,3,2,181.92,77,63,58,28,48,50,48,58,51,63,76,66,69,60,55,24,26,46,63,70,23.66666667,46.75,1,0,63,425000,68,1000
20,4,2,174,69,62,57,63,62,73,68,65,62,68,65,68,55,63,61,52,53,62,59,62,58,62,0,1,63,575000,72,1000
31,2,2,174,78,61,61,60,52,53,71,75,56,62,67,85,64,63,63,55,53,66,60,62,59,57,1,0,63,240000,63,3000
20,3,2,190.88,82,63,60,61,56,61,64,54,59,48,55,65,70,61,59,54,43,46,65,65,34.66666667,52.5,0,1,63,575000,75,3000
18,4,3,174,64,35,55,67,66,76,78,75,60,74,63,62,60,50,40,58,60,60,11,35,51.83333333,44,1,0,63,850000,84,2000
18,3,3,171.76,66,36,34,68,67,74,65,77,58,83,51,61,40,53,42,55,48,59,31,42,54,58.5,0,1,63,750000,81,4000
18,3,2,184.16,78,64,62,59,59,63,65,60,59,57,61,54,56,63,58,47,56,56,57,64,48.33333333,62.5,0,1,63,675000,82,3000
20,4,3,169.52,77,25,34,76,63,82,77,81,70,75,83,48,47,67,22,49,52,67,29,28,47.83333333,50.5,0,1,63,575000,72,2000
24,3,2,174,73,22,49,61,59,91,88,79,62,83,64,76,59,52,26,62,59,62,41,26,61.5,57.5,0,1,63,500000,68,2000
23,3,3,174,72,60,49,65,66,68,63,72,61,73,62,74,56,53,60,53,48,60,58,62,57.33333333,58,0,1,63,475000,67,3000
27,3,2,181.92,79,63,48,51,59,70,68,67,52,62,59,75,68,62,66,52,51,63,55,62,37,56,1,0,63,350000,64,3000
31,1,2,174,73,51,56,58,56,83,77,74,67,70,76,82,68,38,64,62,59,55,25,52,52.33333333,56.75,0,1,63,325000,63,1000
23,3,3,176.24,72,24,58,66,64,70,72,66,56,68,57,61,63,56,26,62,60,59,35,27,58.5,53.25,0,1,63,500000,68,2000
25,3,2,181.92,83,35,68,60,58,70,71,65,58,58,81,69,72,60,36,62,40,55,33,28,53.66666667,51.75,0,1,63,450000,65,6000
26,2,1,190.88,89,11,18,13,23,42,40,38,65,37,51,36,70,23,23,16,15,57,19,15,15,27.75,0,1,63,0,68,0
21,3,2,174,63,65,48,59,43,69,65,56,57,76,57,73,58,54,63,50,34,53,63,69,30,52.5,1,0,63,500000,72,1000
19,2,2,188.64,78,21,63,58,65,58,60,57,60,48,62,59,70,30,19,66,61,56,17,15,50.33333333,45.5,0,1,63,800000,78,2000
18,3,3,174,71,40,46,68,65,67,64,63,58,67,39,60,57,40,23,58,52,68,40,33,51.5,59,1,0,63,750000,79,2000
23,3,3,174,72,32,45,71,68,82,83,77,52,76,67,53,65,45,20,56,63,52,40,27,55,51.5,0,1,63,500000,69,1000
21,3,2,174,69,15,61,61,59,70,69,59,60,74,63,63,57,29,15,62,68,49,17,13,58.83333333,45.75,0,1,63,475000,65,4000
24,2,1,193.12,88,11,17,17,20,34,42,34,52,35,50,34,60,24,18,10,21,58,12,19,16.83333333,22.75,1,0,63,375000,69,2000
24,3,2,184.16,77,67,58,30,41,52,54,58,58,62,67,57,69,61,57,29,48,47,62,72,35,38,0,1,63,425000,68,4000
20,2,3,186.4,69,54,53,63,66,64,63,68,63,63,67,66,75,74,61,51,40,65,60,54,49.66666667,58,0,1,63,650000,75,3000
29,3,2,171.76,64,56,55,61,62,72,71,73,60,66,75,68,65,61,57,60,52,58,56,58,56.83333333,60.25,0,1,63,350000,63,4000
25,2,2,184.16,81,63,61,59,62,74,73,70,62,59,82,70,73,64,66,59,50,60,61,63,56,56.75,1,0,63,475000,66,1000
35,3,2,171.76,78,60,55,60,62,60,61,69,66,75,67,71,66,72,49,68,63,65,53,60,63.5,62.75,0,1,63,150000,63,2000
21,2,2,184.16,74,58,65,55,65,73,75,63,55,49,77,62,72,64,58,41,38,52,54,63,33,52.25,0,1,63,450000,70,1000
24,2,2,176.24,77,69,59,34,39,54,60,44,54,68,78,59,70,55,61,26,48,52,61,69,32.33333333,43,0,1,63,450000,70,1000
21,3,2,186.4,79,62,53,56,57,70,70,65,57,60,60,70,71,58,61,50,47,43,56,66,42.5,55.25,0,1,63,475000,71,1000
22,2,1,190.88,84,16,20,13,28,47,45,39,53,41,59,23,76,19,17,12,27,48,10,19,17.33333333,19,0,1,63,375000,69,3000
19,3,3,181.92,78,50,53,72,69,79,66,78,56,53,59,74,63,53,47,57,44,68,51,52,43.83333333,60,0,1,63,775000,78,1000
16,3,3,176.24,74,58,57,64,66,60,62,53,62,65,62,56,55,65,57,57,53,55,56,64,48.33333333,60.5,1,0,63,625000,76,1000
28,3,2,167.28,74,70,49,63,58,71,70,81,57,78,82,64,60,59,73,46,49,59,62,66,33.33333333,40.25,0,1,63,290000,63,2000
22,3,3,181.92,68,18,49,66,64,68,70,67,59,68,62,50,50,39,16,60,39,53,18,15,49.66666667,55.25,0,1,63,550000,71,5000
23,3,2,176.24,71,24,57,58,64,71,72,70,64,69,63,64,67,32,21,60,61,55,20,22,45.66666667,47.25,0,1,63,525000,69,1000
26,3,2,193.12,74,54,48,62,66,63,74,56,64,55,30,60,71,66,63,59,56,63,56,58,59.83333333,60.5,0,1,63,425000,64,1000
24,3,2,171.76,68,41,52,62,63,69,67,74,64,77,53,68,67,45,48,60,57,66,50,45,62,64.5,0,1,63,475000,67,2000
24,2,2,184.16,73,21,61,61,59,79,78,59,58,57,65,66,68,40,17,60,61,58,18,12,52.5,45,1,0,63,475000,66,3000
26,3,2,181.92,78,67,31,55,60,78,74,80,57,56,61,66,71,64,58,48,19,56,57,64,41,55.75,1,0,63,375000,66,2000
33,3,2,174,73,60,52,59,61,50,62,66,63,66,78,77,72,82,60,48,42,62,48,61,53,62,1,0,63,220000,63,3000
19,3,3,176.24,77,45,44,62,63,63,62,71,60,69,65,69,67,54,59,48,45,62,64,53,51.66666667,62.75,0,1,63,775000,78,1000
28,3,2,176.24,73,62,65,47,45,57,62,54,57,50,80,76,75,71,62,41,39,49,58,60,47,38.75,1,0,63,300000,63,4000
23,3,3,176.24,74,37,49,66,65,84,79,79,55,82,73,63,60,39,20,61,43,59,33,34,55.83333333,51.25,0,1,63,500000,68,1000
22,3,2,171.76,74,62,55,60,63,77,77,76,62,83,75,88,65,76,64,57,52,68,66,66,50.66666667,59.75,0,1,63,500000,70,2000
36,3,1,186.4,84,11,20,13,22,40,47,38,66,31,64,30,71,37,16,14,22,40,16,11,14.16666667,22.5,0,1,63,50000,63,1000
20,3,2,169.52,68,61,42,58,62,70,68,78,67,79,73,54,51,57,66,49,31,54,63,65,36.66666667,47,0,1,63,500000,72,2000
23,3,3,171.76,73,60,46,66,68,61,65,60,61,73,51,58,61,48,23,61,60,64,41,47,51.66666667,59.75,0,1,63,525000,70,3000
20,3,2,184.16,76,53,64,58,62,68,65,52,65,75,65,65,75,62,60,43,41,57,59,61,48.33333333,55.25,0,1,63,500000,72,2000
27,3,2,176.24,73,61,58,56,66,78,71,69,57,67,77,79,82,62,60,62,38,48,52,65,30.16666667,56.25,0,1,63,425000,64,4000
25,3,3,171.76,69,62,42,65,64,79,75,77,57,72,77,67,60,64,56,61,32,65,58,60,38.33333333,61.75,1,0,63,375000,66,3000
27,3,2,184.16,73,46,54,65,62,71,73,69,62,62,53,81,62,58,45,66,48,64,51,53,61.66666667,62.5,0,1,63,375000,63,1000
24,3,1,188.64,86,9,13,11,24,48,39,34,67,45,54,14,80,25,15,7,18,53,8,15,12.16666667,22.25,0,1,63,375000,69,3000
24,3,1,190.88,82,13,14,9,13,28,31,32,59,26,63,33,69,23,11,8,23,56,10,14,12.16666667,20,0,1,63,375000,69,1000
21,2,2,167.28,72,66,50,66,55,73,69,79,57,76,68,66,57,65,65,48,44,49,62,64,42,51,1,0,63,550000,74,2000
23,4,3,171.76,68,59,55,66,64,78,75,62,62,68,62,69,58,56,52,63,43,66,63,60,53.33333333,60.25,0,1,63,400000,68,2000
33,1,1,190.88,76,22,7,8,32,30,26,38,62,63,69,44,66,37,12,12,37,57,17,22,17.5,31.25,0,1,63,190000,63,2000
23,3,2,193.12,69,58,64,51,58,70,73,60,60,63,76,77,77,63,61,48,52,62,62,62,46.33333333,55.75,0,1,63,400000,67,3000
33,3,2,165.04,68,15,49,63,60,74,80,82,62,92,50,70,47,32,31,61,58,54,35,17,57.83333333,56,0,1,63,220000,63,1000
22,2,3,174,73,43,32,64,65,61,61,72,59,74,67,65,59,45,46,55,50,62,47,50,58.16666667,66.75,1,0,63,550000,71,1000
21,3,2,171.76,71,55,57,56,65,58,60,63,66,73,63,66,57,62,53,66,53,54,64,63,60,55.75,0,1,63,700000,76,1000
22,3,2,188.64,78,62,67,40,53,59,64,51,63,42,49,69,75,58,62,27,41,44,61,61,30.16666667,44,1,0,63,450000,70,2000
19,2,3,171.76,69,52,44,66,68,72,73,68,60,72,56,73,60,53,40,53,54,66,52,52,58.5,62.5,1,0,63,775000,79,3000
28,3,3,188.64,83,53,45,64,66,66,63,58,55,56,74,73,72,66,57,56,67,56,51,60,61.66666667,62.5,1,0,63,375000,63,1000
35,3,2,184.16,74,69,66,32,37,33,36,30,63,49,55,69,79,80,69,44,50,73,71,69,37.16666667,48.75,1,0,63,90000,63,1000
19,3,3,186.4,82,59,60,63,63,66,65,64,60,64,68,62,74,65,63,55,50,59,65,61,53.33333333,61.5,0,1,63,775000,81,3000
20,3,1,190.88,83,16,14,11,24,47,45,34,57,48,54,37,62,24,21,14,25,49,13,14,16,16.25,0,1,63,425000,72,2000
30,3,3,186.4,78,16,68,65,68,49,55,61,50,49,67,57,70,42,13,61,56,58,21,11,53.16666667,47.5,0,1,63,350000,63,1000
19,3,3,171.76,71,23,40,67,64,80,69,73,62,76,70,46,35,29,25,52,56,58,48,30,45.66666667,59.75,0,1,63,650000,75,2000
20,3,2,171.76,63,48,52,62,63,72,71,76,63,74,72,71,54,64,55,63,52,62,55,48,55.5,58.25,0,1,63,800000,78,1000
29,3,2,176.24,71,24,44,63,62,81,91,75,57,68,74,73,73,50,18,59,55,64,40,27,54,53.75,0,1,63,375000,63,1000
32,2,1,190.88,87,15,14,11,18,39,29,42,60,45,65,36,68,28,15,11,23,54,13,13,15.5,30,0,1,63,210000,63,2000
33,2,3,186.4,86,35,61,60,59,79,83,54,61,59,70,65,77,66,32,65,61,64,45,37,52.16666667,55.5,0,1,63,220000,63,1000
21,3,1,188.64,82,8,9,11,21,33,39,38,54,40,54,23,57,19,8,5,16,22,17,9,16.83333333,22.75,0,1,63,500000,74,2000
22,3,2,176.24,74,63,58,42,50,80,80,78,52,68,73,64,66,64,55,37,40,47,70,65,35.83333333,46.5,0,1,63,475000,71,1000
29,3,1,186.4,79,17,29,9,12,39,41,45,59,51,55,27,72,17,14,8,40,26,18,19,17.83333333,27.25,0,1,63,290000,64,2000
21,3,1,188.64,87,11,10,20,23,36,38,33,63,30,60,28,72,28,13,11,23,41,13,13,13.16666667,26,0,1,63,425000,72,1000
23,2,2,176.24,79,57,49,61,63,66,65,65,61,66,57,77,69,53,53,58,58,57,45,64,59.33333333,62.75,0,1,63,525000,71,1000
20,3,3,176.24,74,32,42,64,67,63,64,72,52,63,40,64,50,38,34,58,47,59,33,35,56.83333333,64,0,1,63,625000,74,2000
26,2,2,184.16,78,73,60,29,33,42,58,35,53,54,75,60,62,53,59,30,39,48,69,72,28,32.5,0,1,63,375000,66,4000
30,2,1,186.4,83,12,19,10,22,58,49,21,58,38,55,34,68,15,21,14,21,54,11,11,14.33333333,16.5,0,1,63,240000,63,1000
29,2,1,190.88,83,12,13,12,20,42,47,40,60,21,36,34,65,26,19,7,20,47,12,15,12.83333333,23,0,1,63,250000,63,2000
26,2,2,181.92,72,61,62,65,61,72,73,69,47,63,78,73,71,58,54,40,33,44,51,63,50.66666667,60,0,1,63,350000,64,2000
29,3,2,176.24,73,58,57,48,62,54,59,63,63,68,77,77,64,66,62,42,50,61,60,64,39,49.5,1,0,63,290000,63,1000
22,3,2,167.28,60,45,36,62,65,65,43,75,55,81,71,67,43,58,59,60,49,55,47,55,51.83333333,62.5,0,1,63,550000,72,2000
30,3,2,181.92,83,58,59,58,60,64,65,70,62,63,72,78,74,65,58,52,60,61,57,60,56.83333333,58.75,1,0,63,270000,63,3000
24,4,2,186.4,79,64,56,22,44,61,55,59,55,56,71,65,78,59,63,38,32,54,66,63,23,39.75,0,1,63,425000,68,1000
31,3,2,176.24,78,64,55,57,61,61,63,77,66,66,69,79,85,80,70,54,41,59,68,68,43.66666667,59,0,1,63,325000,63,2000
29,3,2,181.92,79,59,56,57,63,64,61,65,62,63,61,76,74,81,67,49,49,63,63,62,49.33333333,61,0,1,63,350000,63,1000
32,3,1,188.64,83,13,11,12,24,32,33,48,56,44,63,32,61,38,14,8,16,54,8,13,15.83333333,24,0,1,63,210000,63,2000
28,2,2,171.76,74,57,57,61,65,62,64,61,59,78,63,70,64,60,61,52,44,63,58,58,42.16666667,59,0,1,63,375000,63,1000
